date,temperature,rainfall,humidity,wind_speed,pressure,visibility,weather_condition,severity,travel_disruption,road_condition,traffic_density
2024-08-25,-2.6,0.0,61.8,5.9,1005.8,12.9,sunny,mild,none,dry,28
2024-08-26,-2.4,0.0,64.4,5.4,1005.2,8.4,sunny,mild,none,dry,48
2024-08-27,-3.8,0.0,47.7,4.6,1006.3,13.8,cloudy,mild,none,dry,56
2024-08-28,-5.0,0.0,35.2,2.0,1015.5,8.4,sunny,mild,none,dry,36
2024-08-29,-6.8,0.0,51.1,4.5,1013.6,6.4,cloudy,mild,none,dry,46
2024-08-30,-0.9,3.9,76.5,6.2,999.6,11.1,rain,mild,none,wet,51
2024-08-31,-1.3,0.0,62.4,3.3,1013.0,4.8,cloudy,mild,none,dry,28
2024-09-01,2.8,0.0,33.9,7.6,1012.8,12.3,cloudy,mild,none,dry,37
2024-09-02,-6.3,1.3,94.8,1.4,1005.1,15.1,rain,mild,none,wet,38
2024-09-03,-7.7,2.2,80.3,8.2,1016.9,9.6,rain,mild,none,wet,65
2024-09-04,-7.1,5.2,90.4,11.4,1011.1,2.6,rain,moderate,none,wet,46
2024-09-05,-5.8,3.0,78.4,2.9,1016.0,7.6,rain,mild,none,wet,45
2024-09-06,-4.7,0.0,39.3,9.6,1008.3,12.3,sunny,mild,none,dry,59
2024-09-07,-0.9,1.1,71.6,10.6,1008.6,2.8,rain,mild,none,wet,30
2024-09-08,-2.7,0.0,63.0,4.5,1011.8,7.5,sunny,mild,none,dry,29
2024-09-09,-8.9,0.0,33.9,3.1,1006.6,10.1,sunny,mild,none,dry,44
2024-09-10,-2.2,0.0,43.3,3.7,1014.0,13.2,sunny,mild,none,dry,49
2024-09-11,-6.4,3.4,99.3,4.3,1013.7,6.7,rain,mild,none,wet,43
2024-09-12,-2.7,0.0,33.6,8.2,1014.2,10.1,fog,mild,none,slippery,42
2024-09-13,-8.4,0.0,32.9,4.8,999.1,10.3,sunny,mild,none,dry,46
2024-09-14,-4.0,1.5,72.3,8.9,1011.0,3.6,rain,mild,none,wet,28
2024-09-15,-3.6,0.0,50.1,8.9,1011.0,7.8,sunny,mild,none,dry,37
2024-09-16,-6.9,4.6,79.7,2.4,1013.4,7.5,rain,mild,none,wet,63
2024-09-17,-4.5,0.0,66.0,3.9,1004.0,9.5,sunny,mild,none,dry,48
2024-09-18,-2.7,0.7,94.1,7.7,994.0,9.5,storm,mild,none,flooded,43
2024-09-19,-1.2,4.3,98.0,3.6,1008.9,13.9,rain,mild,none,wet,53
2024-09-20,-1.4,0.0,33.7,3.1,1004.8,9.4,fog,mild,none,slippery,49
2024-09-21,-10.7,0.0,64.7,6.5,1009.9,9.0,sunny,mild,none,dry,35
2024-09-22,-4.5,0.1,80.8,6.5,1003.5,15.8,rain,mild,none,wet,30
2024-09-23,-3.5,0.0,41.9,5.1,1017.0,6.4,sunny,mild,none,dry,43
2024-09-24,-11.5,7.1,93.1,6.6,1013.7,6.7,rain,moderate,delay,wet,58
2024-09-25,-8.6,0.0,67.9,0.9,1009.5,7.6,sunny,mild,none,dry,63
2024-09-26,-7.3,0.0,43.8,7.8,1007.9,10.3,sunny,mild,none,dry,58
2024-09-27,-3.1,0.0,39.6,0.1,998.7,8.0,cloudy,mild,none,dry,45
2024-09-28,-7.3,0.0,39.7,7.1,1008.9,8.1,cloudy,mild,none,dry,31
2024-09-29,-3.6,0.0,31.6,4.1,1016.5,9.9,sunny,mild,none,dry,33
2024-09-30,-4.6,0.0,47.8,4.7,1007.4,12.2,sunny,mild,none,dry,51
2024-10-01,-0.1,0.0,67.3,2.0,1004.1,14.4,sunny,mild,none,dry,43
2024-10-02,-7.2,0.0,67.2,4.3,1000.8,1.0,sunny,mild,none,dry,57
2024-10-03,1.1,0.0,35.2,6.1,1011.2,8.7,sunny,mild,none,dry,42
2024-10-04,-4.7,0.0,54.9,3.8,1010.0,7.6,sunny,mild,none,dry,51
2024-10-05,-7.5,0.0,47.3,6.0,1016.1,16.6,sunny,mild,none,dry,32
2024-10-06,-5.6,0.0,33.6,1.5,1011.1,11.5,sunny,mild,none,dry,28
2024-10-07,-9.2,0.0,31.1,1.3,1013.4,11.5,sunny,mild,none,dry,48
2024-10-08,-5.8,0.0,62.2,7.7,1010.9,8.8,sunny,mild,none,dry,61
2024-10-09,-5.5,0.0,32.8,4.1,1014.9,7.2,fog,mild,none,slippery,45
2024-10-10,-8.3,0.0,49.5,2.1,1013.1,11.2,cloudy,mild,none,dry,54
2024-10-11,-3.7,0.0,67.3,2.8,1007.6,12.9,sunny,mild,none,dry,49
2024-10-12,-2.2,0.0,68.5,1.7,1008.4,11.6,cloudy,mild,none,dry,30
2024-10-13,0.2,0.0,55.2,3.6,1012.8,13.2,sunny,mild,none,dry,37
2024-10-14,-1.5,5.0,72.9,5.9,1009.8,8.2,rain,moderate,delay,wet,43
2024-10-15,-4.5,4.1,87.8,8.0,1013.6,8.1,rain,mild,none,wet,52
2024-10-16,-11.6,0.0,37.1,4.2,1010.9,14.0,sunny,mild,none,dry,65
2024-10-17,-6.1,1.3,93.8,3.5,1003.7,8.8,rain,mild,none,wet,45
2024-10-18,0.9,3.7,98.4,7.8,1007.3,7.0,rain,mild,none,wet,46
2024-10-19,-4.5,0.0,47.7,0.5,1013.1,10.2,sunny,mild,none,dry,30
2024-10-20,-5.9,0.0,47.4,5.2,1010.4,6.9,sunny,mild,none,dry,37
2024-10-21,-2.7,0.0,52.1,3.1,1008.7,8.7,sunny,mild,none,dry,43
2024-10-22,1.3,1.9,98.9,3.1,998.0,8.6,rain,mild,none,wet,48
2024-10-23,-3.7,0.0,60.3,1.6,1016.5,15.8,sunny,mild,none,dry,41
2024-10-24,-9.0,3.3,91.7,6.8,1003.8,8.3,rain,mild,none,wet,50
2024-10-25,-4.2,0.0,65.5,2.8,1004.8,8.4,cloudy,mild,none,dry,50
2024-10-26,-0.9,0.0,69.6,1.3,1010.5,9.0,sunny,mild,none,dry,42
2024-10-27,2.3,0.0,37.8,1.3,1009.2,12.1,sunny,mild,none,dry,31
2024-10-28,-5.8,0.0,50.7,8.4,1003.8,7.9,sunny,mild,none,dry,45
2024-10-29,-3.6,0.0,49.6,5.4,1013.0,4.8,sunny,mild,none,dry,49
2024-10-30,-2.7,0.0,31.7,3.2,1025.5,9.2,sunny,mild,none,dry,65
2024-10-31,-4.1,0.0,64.0,4.4,1019.1,3.1,sunny,mild,none,dry,52
2024-11-01,-3.8,0.0,55.3,5.3,1011.1,7.5,sunny,mild,none,dry,38
2024-11-02,-5.1,0.0,37.0,3.8,1010.9,10.1,cloudy,mild,none,dry,27
2024-11-03,-1.7,0.0,47.0,2.9,1009.5,10.1,cloudy,mild,none,dry,31
2024-11-04,-1.4,4.0,90.7,1.3,1000.5,12.3,rain,mild,none,wet,47
2024-11-05,-6.5,0.0,40.2,3.8,1019.3,9.8,sunny,mild,none,dry,46
2024-11-06,1.9,3.9,84.1,3.7,1005.1,5.7,rain,mild,none,wet,46
2024-11-07,-2.6,0.0,48.4,2.9,1007.2,8.2,sunny,mild,none,dry,61
2024-11-08,-0.7,1.1,89.3,1.9,1016.4,6.5,rain,mild,none,wet,51
2024-11-09,-1.3,0.0,40.7,3.8,1004.9,12.9,fog,mild,none,slippery,32
2024-11-10,-0.5,1.9,81.5,3.4,1012.3,12.1,rain,mild,none,wet,32
2024-11-11,-8.7,0.0,56.7,4.1,1011.6,4.0,sunny,mild,none,dry,49
2024-11-12,-3.1,0.0,46.8,5.3,1010.5,11.4,cloudy,mild,none,dry,40
2024-11-13,2.4,0.0,32.9,1.4,1011.0,8.8,cloudy,mild,none,dry,51
2024-11-14,0.8,4.0,88.2,3.1,1010.4,8.8,rain,mild,none,wet,57
2024-11-15,-3.2,2.2,91.9,4.5,1007.3,12.6,rain,mild,none,wet,52
2024-11-16,-5.0,0.0,33.4,2.7,1008.5,8.8,sunny,mild,none,dry,36
2024-11-17,-3.4,0.0,37.7,3.5,1001.4,10.4,fog,mild,none,slippery,24
2024-11-18,-1.9,0.0,63.2,2.7,1011.3,10.4,sunny,mild,none,dry,53
2024-11-19,-3.7,0.0,51.1,4.2,1008.9,11.8,cloudy,mild,none,dry,40
2024-11-20,2.9,0.0,66.8,7.5,1009.5,8.9,sunny,mild,none,dry,41
2024-11-21,5.6,3.9,90.2,5.5,1010.5,4.9,rain,mild,none,wet,54
2024-11-22,-1.5,0.0,63.6,2.3,1010.2,11.6,sunny,mild,none,dry,45
2024-11-23,2.0,2.0,88.7,2.3,1013.2,5.7,rain,mild,none,wet,27
2024-11-24,-0.6,0.0,39.8,3.6,1000.5,8.4,cloudy,mild,none,dry,37
2024-11-25,8.0,2.9,97.0,3.8,1009.6,13.5,rain,mild,none,wet,52
2024-11-26,0.8,0.0,54.9,3.1,1010.6,4.1,sunny,mild,none,dry,45
2024-11-27,0.2,0.0,38.0,4.3,1014.3,4.9,sunny,mild,none,dry,41
2024-11-28,4.6,0.0,56.8,5.6,1014.1,16.6,sunny,mild,none,dry,52
2024-11-29,1.3,0.0,41.1,3.3,1016.9,13.1,cloudy,mild,none,dry,47
2024-11-30,2.8,0.0,53.1,4.3,1015.1,10.1,cloudy,mild,none,dry,30
2024-12-01,5.0,0.0,42.5,5.9,1014.3,8.5,sunny,mild,none,dry,38
2024-12-02,3.6,0.0,57.6,3.7,1012.3,6.2,fog,mild,none,slippery,55
2024-12-03,0.6,0.0,31.2,1.1,1017.7,11.0,sunny,mild,none,dry,58
2024-12-04,2.6,0.0,68.2,1.4,1002.3,10.8,sunny,mild,none,dry,63
2024-12-05,3.6,0.0,35.6,7.6,1009.2,7.4,fog,mild,none,slippery,51
2024-12-06,6.1,3.0,72.4,15.7,984.3,9.6,storm,moderate,delay,flooded,46
2024-12-07,5.8,0.0,56.5,3.0,1006.4,11.4,sunny,mild,none,dry,29
2024-12-08,1.8,0.0,65.3,2.8,1009.4,10.4,cloudy,mild,none,dry,21
2024-12-09,8.2,0.0,45.1,2.9,1017.5,10.9,sunny,mild,none,dry,54
2024-12-10,3.3,0.0,31.0,3.2,1015.4,8.3,cloudy,mild,none,dry,50
2024-12-11,-1.2,2.2,87.4,0.8,1002.6,9.7,rain,mild,none,wet,48
2024-12-12,4.0,0.0,31.5,2.8,1006.9,7.8,sunny,mild,none,dry,45
2024-12-13,4.6,2.2,77.6,12.8,985.4,3.1,storm,mild,none,flooded,47
2024-12-14,8.6,0.0,64.3,3.9,1009.2,11.3,sunny,mild,none,dry,21
2024-12-15,7.2,0.0,48.2,2.1,1008.7,14.8,sunny,mild,none,dry,37
2024-12-16,9.1,0.0,48.6,1.3,1012.1,13.5,cloudy,mild,none,dry,50
2024-12-17,9.6,4.0,82.6,4.1,1002.8,6.6,rain,mild,none,wet,41
2024-12-18,5.3,0.9,95.2,0.5,1010.4,12.5,rain,mild,none,wet,51
2024-12-19,6.0,0.0,48.3,1.2,1010.6,13.0,sunny,mild,none,dry,57
2024-12-20,7.8,0.0,46.0,3.1,1010.1,6.4,cloudy,mild,none,dry,49
2024-12-21,7.4,0.0,65.4,2.7,1019.4,5.7,sunny,mild,none,dry,35
2024-12-22,9.1,0.0,61.8,1.9,1009.1,2.5,cloudy,mild,none,dry,29
2024-12-23,10.6,0.9,82.3,5.2,996.7,12.3,storm,mild,none,flooded,42
2024-12-24,10.4,0.0,60.9,7.1,1007.8,11.2,cloudy,mild,none,dry,52
2024-12-25,7.5,11.9,80.9,4.0,1011.5,6.3,rain,moderate,none,wet,47
2024-12-26,9.8,0.0,67.3,5.7,1010.8,8.1,sunny,mild,none,dry,60
2024-12-27,8.4,0.0,65.2,1.0,1011.3,7.7,sunny,mild,none,dry,52
2024-12-28,8.3,4.7,74.8,15.1,989.1,7.8,storm,moderate,none,flooded,39
2024-12-29,12.5,0.0,38.0,5.6,1013.3,6.9,sunny,mild,none,dry,29
2024-12-30,14.3,0.0,56.2,6.8,1008.9,7.7,sunny,mild,none,dry,40
2024-12-31,7.5,4.9,87.1,8.0,1015.6,11.5,rain,mild,none,wet,45
2025-01-01,8.2,9.0,93.2,5.3,1006.1,12.4,rain,moderate,none,wet,60
2025-01-02,8.9,0.0,46.4,6.4,1007.5,5.8,cloudy,mild,none,dry,44
2025-01-03,14.7,0.0,34.4,2.7,1003.2,9.7,sunny,mild,none,dry,59
2025-01-04,11.3,0.0,40.7,9.9,1005.4,9.7,cloudy,mild,none,dry,23
2025-01-05,14.2,3.9,77.0,3.2,1023.9,4.9,rain,mild,none,wet,32
2025-01-06,11.5,0.0,48.0,3.2,1008.3,4.8,sunny,mild,none,dry,55
2025-01-07,17.5,0.0,54.4,2.7,1001.0,13.5,sunny,mild,none,dry,46
2025-01-08,15.4,5.9,71.6,5.7,1020.5,2.9,rain,moderate,delay,wet,51
2025-01-09,18.5,0.6,81.7,10.5,1003.7,11.0,rain,mild,none,wet,50
2025-01-10,6.7,0.0,56.5,9.5,1010.0,5.2,cloudy,mild,none,dry,44
2025-01-11,10.8,0.0,55.2,2.9,1011.7,7.6,sunny,mild,none,dry,40
2025-01-12,14.2,2.7,71.9,5.3,1012.2,8.4,rain,mild,none,wet,31
2025-01-13,9.5,6.6,79.1,0.7,1008.8,8.4,rain,moderate,none,wet,51
2025-01-14,11.9,3.6,82.1,3.5,1008.9,5.1,rain,mild,none,wet,50
2025-01-15,14.2,0.0,37.8,3.8,1008.4,11.5,sunny,mild,none,dry,46
2025-01-16,15.7,1.7,80.9,4.3,1007.0,8.3,rain,mild,none,wet,46
2025-01-17,17.2,0.0,57.1,3.1,1013.1,5.0,sunny,mild,none,dry,43
2025-01-18,19.1,0.0,35.1,2.7,1004.3,9.5,sunny,mild,none,dry,24
2025-01-19,13.8,2.8,78.9,3.1,998.1,10.5,rain,mild,none,wet,24
2025-01-20,16.2,0.0,52.1,3.3,1005.6,9.0,sunny,mild,none,dry,50
2025-01-21,16.5,0.0,51.9,1.6,1016.6,12.9,cloudy,mild,none,dry,42
2025-01-22,17.5,0.0,46.5,0.8,1016.1,6.4,sunny,mild,none,dry,52
2025-01-23,19.0,0.0,69.2,2.7,1008.7,13.8,sunny,mild,none,dry,43
2025-01-24,17.5,6.0,73.2,3.2,1002.1,7.4,rain,moderate,none,wet,55
2025-01-25,14.1,0.0,31.1,3.6,1008.2,12.4,sunny,mild,none,dry,36
2025-01-26,18.0,2.5,75.7,4.1,992.9,10.1,storm,mild,none,flooded,32
2025-01-27,14.7,4.4,71.2,2.5,1007.4,6.3,rain,mild,none,wet,46
2025-01-28,11.7,0.0,54.2,0.9,1009.1,5.3,cloudy,mild,none,dry,55
2025-01-29,14.7,0.0,57.8,1.9,1008.6,5.8,sunny,mild,none,dry,58
2025-01-30,17.1,0.0,54.8,5.8,1015.6,9.1,cloudy,mild,none,dry,49
2025-01-31,21.7,0.0,61.4,3.9,1011.1,13.9,sunny,mild,none,dry,49
2025-02-01,24.3,0.0,32.0,6.7,1007.7,10.5,sunny,mild,none,dry,27
2025-02-02,21.5,0.0,36.3,1.2,1008.6,10.7,sunny,mild,none,dry,29
2025-02-03,22.6,0.0,34.5,4.9,1008.7,9.4,sunny,mild,none,dry,55
2025-02-04,15.0,0.0,39.1,2.2,1001.2,15.2,sunny,mild,none,dry,42
2025-02-05,18.5,0.0,43.3,9.6,1001.5,7.6,cloudy,mild,none,dry,55
2025-02-06,19.5,0.0,48.0,4.7,1013.8,10.0,sunny,mild,none,dry,51
2025-02-07,19.3,0.5,99.4,11.6,986.7,3.6,storm,mild,none,flooded,41
2025-02-08,23.9,0.0,52.9,2.0,1012.1,7.5,sunny,mild,none,dry,23
2025-02-09,17.3,1.3,71.9,4.7,1008.0,8.4,rain,mild,none,wet,29
2025-02-10,14.9,0.8,95.8,4.6,1008.4,10.4,rain,mild,none,wet,54
2025-02-11,18.9,0.0,67.8,3.8,1011.9,7.2,sunny,mild,none,dry,67
2025-02-12,19.3,0.0,69.8,6.4,1012.4,8.8,sunny,mild,none,dry,46
2025-02-13,15.5,0.8,72.6,5.5,1008.9,13.6,rain,mild,none,wet,67
2025-02-14,24.3,2.8,85.4,1.5,1011.5,6.6,rain,mild,none,wet,57
2025-02-15,19.0,0.0,37.4,8.4,1003.7,10.6,sunny,mild,none,dry,29
2025-02-16,22.3,1.4,97.5,4.8,1005.6,7.6,rain,mild,none,wet,32
2025-02-17,17.6,0.0,66.9,8.8,1005.9,13.6,sunny,mild,none,dry,48
2025-02-18,20.8,0.0,30.9,4.4,1017.3,9.1,cloudy,mild,none,dry,53
2025-02-19,22.0,6.5,96.6,1.9,1015.2,6.5,rain,moderate,none,wet,54
2025-02-20,22.5,0.0,44.9,6.4,997.5,7.6,fog,mild,none,slippery,39
2025-02-21,21.0,0.0,57.2,3.6,1010.7,8.0,cloudy,mild,none,dry,58
2025-02-22,24.3,0.0,51.7,4.1,1011.7,4.9,sunny,mild,none,dry,28
2025-02-23,20.8,2.9,71.8,3.2,1007.5,11.2,rain,mild,none,wet,38
2025-02-24,19.9,0.0,64.9,4.0,1010.4,14.8,cloudy,mild,none,dry,58
2025-02-25,23.0,0.0,51.2,4.4,1012.0,10.9,cloudy,mild,none,dry,48
2025-02-26,16.0,0.0,48.1,2.0,1018.4,7.5,sunny,mild,none,dry,53
2025-02-27,21.9,0.0,68.3,8.7,1008.2,10.0,cloudy,mild,none,dry,45
2025-02-28,18.7,0.9,78.7,3.6,1013.4,11.2,rain,mild,none,wet,49
2025-03-01,24.5,0.0,47.0,6.6,1005.3,7.3,sunny,mild,none,dry,29
2025-03-02,21.2,1.5,87.5,2.5,1005.8,2.9,rain,mild,none,wet,31
2025-03-03,17.2,0.6,86.6,4.2,1018.8,11.2,rain,mild,none,wet,42
2025-03-04,18.8,0.0,43.0,1.2,1009.9,11.3,sunny,mild,none,dry,41
2025-03-05,21.1,0.0,54.2,2.2,1014.6,4.7,sunny,mild,none,dry,38
2025-03-06,19.7,4.5,88.2,4.3,1010.5,9.2,rain,mild,none,wet,49
2025-03-07,22.1,0.0,40.5,2.6,1014.8,15.1,sunny,mild,none,dry,37
2025-03-08,23.8,0.0,56.6,2.9,1014.7,9.5,cloudy,mild,none,dry,30
2025-03-09,17.9,0.0,38.8,5.9,1009.8,13.0,cloudy,mild,none,dry,28
2025-03-10,23.0,0.0,37.0,2.9,1005.7,12.5,sunny,mild,none,dry,48
2025-03-11,29.1,0.0,47.3,3.7,1017.7,10.1,sunny,mild,none,dry,41
2025-03-12,22.1,0.8,98.7,2.2,1012.2,8.4,rain,mild,none,wet,46
2025-03-13,25.8,0.0,56.9,0.7,1014.7,10.2,sunny,mild,none,dry,57
2025-03-14,22.7,1.4,82.3,4.5,1006.6,12.8,rain,mild,none,wet,46
2025-03-15,22.9,0.0,33.5,5.7,993.3,12.1,sunny,mild,none,dry,23
2025-03-16,25.3,0.0,35.5,3.6,1004.6,10.1,sunny,mild,none,dry,35
2025-03-17,23.6,0.0,31.6,6.0,1015.8,9.2,sunny,mild,none,dry,58
2025-03-18,23.6,0.0,53.4,5.6,1015.0,4.4,sunny,mild,none,dry,41
2025-03-19,27.6,0.0,45.7,3.2,1003.3,7.5,sunny,mild,none,dry,55
2025-03-20,20.9,0.0,50.1,1.0,1013.9,10.5,sunny,mild,none,dry,51
2025-03-21,25.3,3.7,97.6,1.1,1007.6,8.1,rain,mild,none,wet,54
2025-03-22,25.1,1.4,94.5,4.2,1011.6,12.3,rain,mild,none,wet,29
2025-03-23,26.8,0.0,56.9,1.9,1008.8,6.6,sunny,mild,none,dry,31
2025-03-24,20.4,3.8,79.3,5.5,1014.8,7.2,rain,mild,none,wet,50
2025-03-25,23.4,1.3,97.4,3.4,1010.7,11.5,rain,mild,none,wet,52
2025-03-26,27.2,0.0,52.1,5.0,1012.2,11.0,sunny,mild,none,dry,38
2025-03-27,24.3,0.0,51.1,4.6,1016.3,10.3,cloudy,mild,none,dry,42
2025-03-28,23.7,0.0,34.9,2.1,1009.7,10.8,sunny,mild,none,dry,42
2025-03-29,22.9,0.0,45.6,7.5,1011.2,8.8,sunny,mild,none,dry,27
2025-03-30,19.2,0.0,39.8,8.2,1001.9,11.7,cloudy,mild,none,dry,27
2025-03-31,26.0,0.0,40.6,6.9,1015.3,1.6,sunny,mild,none,dry,51
2025-04-01,28.3,0.0,52.9,5.8,1002.2,12.0,sunny,mild,none,dry,48
2025-04-02,27.6,0.0,60.2,3.2,1016.7,13.9,sunny,mild,none,dry,47
2025-04-03,29.2,0.0,40.1,4.7,1007.0,6.7,sunny,mild,none,dry,46
2025-04-04,25.1,4.6,88.9,3.8,1003.6,4.6,rain,mild,none,wet,52
2025-04-05,22.3,0.0,32.1,1.5,1003.0,9.3,sunny,mild,none,dry,36
2025-04-06,24.6,0.0,64.9,2.8,1000.3,9.6,sunny,mild,none,dry,28
2025-04-07,19.3,1.1,95.0,3.4,1018.8,8.3,rain,mild,none,wet,40
2025-04-08,23.5,0.0,69.0,3.1,1008.1,9.1,sunny,mild,none,dry,48
2025-04-09,19.9,0.0,62.8,4.3,1007.2,10.2,sunny,mild,none,dry,51
2025-04-10,22.7,0.0,66.9,2.4,1006.5,11.2,sunny,mild,none,dry,50
2025-04-11,26.4,3.1,81.1,4.3,1012.4,10.9,rain,mild,none,wet,56
2025-04-12,26.8,0.3,74.1,3.2,1008.2,10.7,rain,mild,none,wet,25
2025-04-13,24.5,0.0,49.5,1.4,1010.6,15.7,cloudy,mild,none,dry,26
2025-04-14,28.2,0.0,43.0,6.3,1000.5,7.9,sunny,mild,none,dry,41
2025-04-15,25.8,2.6,79.8,3.9,1013.4,16.0,rain,mild,none,wet,49
2025-04-16,22.8,0.0,68.5,3.5,1018.9,5.6,cloudy,mild,none,dry,66
2025-04-17,19.2,0.0,52.1,6.1,1010.8,6.2,sunny,mild,none,dry,52
2025-04-18,27.8,7.6,82.2,3.3,1010.4,9.5,rain,moderate,none,wet,50
2025-04-19,17.5,0.0,35.0,2.2,1010.8,12.0,cloudy,mild,none,dry,28
2025-04-20,22.3,0.0,62.8,9.0,1016.4,9.2,sunny,mild,none,dry,26
2025-04-21,25.0,0.0,33.0,0.9,1005.7,8.1,sunny,mild,none,dry,57
2025-04-22,21.2,2.1,91.6,5.5,1013.6,14.4,rain,mild,none,wet,65
2025-04-23,26.2,0.0,50.0,1.4,1009.8,13.1,sunny,mild,none,dry,36
2025-04-24,25.8,4.6,72.8,1.8,1010.4,10.3,rain,mild,none,wet,45
2025-04-25,31.0,0.0,65.6,3.6,1017.2,7.9,sunny,mild,none,dry,49
2025-04-26,29.6,0.0,57.8,3.2,1009.8,13.2,sunny,mild,none,dry,39
2025-04-27,26.7,0.0,42.3,2.4,1010.6,8.7,sunny,mild,none,dry,27
2025-04-28,21.5,0.0,35.2,6.1,1007.4,11.4,cloudy,mild,none,dry,53
2025-04-29,14.2,1.3,85.7,3.0,1007.7,6.0,rain,mild,none,wet,55
2025-04-30,27.8,3.9,95.4,1.5,1009.4,10.1,rain,mild,none,wet,57
2025-05-01,27.5,7.8,97.1,8.6,1021.4,6.8,rain,moderate,delay,wet,39
2025-05-02,23.9,0.0,50.2,6.8,1007.0,11.2,sunny,mild,none,dry,55
2025-05-03,20.3,0.0,44.7,5.6,1003.6,7.3,cloudy,mild,none,dry,28
2025-05-04,23.1,0.0,65.4,2.4,1004.0,15.8,sunny,mild,none,dry,41
2025-05-05,24.3,4.8,91.5,3.8,1003.6,6.1,rain,mild,none,wet,46
2025-05-06,26.0,0.0,32.3,6.0,1010.7,11.1,cloudy,mild,none,dry,40
2025-05-07,25.0,0.0,33.1,2.4,1012.7,11.4,sunny,mild,none,dry,59
2025-05-08,21.2,0.0,41.4,2.3,1016.0,19.8,cloudy,mild,none,dry,57
2025-05-09,23.6,0.0,32.0,2.3,1014.1,6.8,sunny,mild,none,dry,59
2025-05-10,16.2,5.6,97.4,7.2,1008.6,2.1,rain,moderate,none,wet,25
2025-05-11,18.9,0.0,57.5,0.8,994.8,11.5,sunny,mild,none,dry,24
2025-05-12,16.2,2.6,92.6,5.3,1002.9,8.5,rain,mild,none,wet,37
2025-05-13,18.3,4.4,82.0,4.7,1010.2,10.1,rain,mild,none,wet,49
2025-05-14,19.7,0.0,58.0,2.3,1004.9,6.8,sunny,mild,none,dry,55
2025-05-15,19.1,0.7,99.1,1.1,1005.2,13.2,rain,mild,none,wet,46
2025-05-16,19.8,0.0,40.3,7.0,1008.2,12.8,cloudy,mild,none,dry,47
2025-05-17,19.7,6.2,97.3,8.1,1009.7,1.0,rain,moderate,none,wet,25
2025-05-18,21.0,0.0,65.2,9.8,1007.2,9.1,sunny,mild,none,dry,26
2025-05-19,21.0,0.0,37.5,0.4,1014.0,9.2,sunny,mild,none,dry,33
2025-05-20,17.7,1.8,76.4,8.8,993.9,14.3,rain,mild,none,wet,51
2025-05-21,20.2,0.0,33.5,3.9,1002.3,12.4,sunny,mild,none,dry,51
2025-05-22,16.1,3.5,85.9,5.6,1001.9,5.4,rain,mild,none,wet,52
2025-05-23,19.2,0.0,33.8,7.4,1006.0,13.0,sunny,mild,none,dry,49
2025-05-24,18.0,0.0,53.7,0.9,1007.4,6.8,sunny,mild,none,dry,29
2025-05-25,18.9,1.6,98.4,1.8,1014.0,13.2,rain,mild,none,wet,32
2025-05-26,21.0,7.4,90.7,1.4,998.7,8.2,rain,moderate,none,wet,52
2025-05-27,17.5,0.0,32.5,1.6,1016.0,9.6,sunny,mild,none,dry,55
2025-05-28,16.8,3.3,98.3,1.9,1001.4,6.8,rain,mild,none,wet,48
2025-05-29,19.6,0.0,35.1,4.2,1006.8,14.5,sunny,mild,none,dry,47
2025-05-30,16.3,0.0,60.9,0.7,1002.9,13.6,cloudy,mild,none,dry,50
2025-05-31,19.7,0.0,39.9,5.5,1012.0,10.5,cloudy,mild,none,dry,24
2025-06-01,15.5,6.4,96.2,4.8,1009.4,5.3,rain,moderate,none,wet,33
2025-06-02,14.6,0.0,30.7,8.3,1006.8,8.9,sunny,mild,none,dry,50
2025-06-03,16.9,5.3,76.0,4.7,1013.3,5.0,rain,moderate,none,wet,44
2025-06-04,15.3,0.0,37.8,8.5,1015.5,11.5,sunny,mild,none,dry,45
2025-06-05,18.7,1.1,90.9,3.9,1004.5,8.4,rain,mild,none,wet,48
2025-06-06,16.4,0.0,50.3,3.2,1006.2,10.7,sunny,mild,none,dry,45
2025-06-07,20.0,0.0,68.7,6.7,999.7,6.5,cloudy,mild,none,dry,29
2025-06-08,20.0,2.8,91.5,2.5,1007.1,12.0,rain,mild,none,wet,24
2025-06-09,17.9,0.0,64.4,2.3,999.9,7.5,sunny,mild,none,dry,50
2025-06-10,13.2,4.8,92.1,5.6,1013.8,6.1,rain,mild,none,wet,43
2025-06-11,16.8,6.6,90.6,4.8,1009.2,3.3,rain,moderate,delay,wet,57
2025-06-12,17.6,1.3,76.6,6.0,1008.5,6.6,rain,mild,none,wet,51
2025-06-13,12.3,3.8,75.4,10.3,1003.9,6.0,rain,mild,none,wet,42
2025-06-14,18.0,0.0,51.5,4.0,1002.3,14.0,sunny,mild,none,dry,31
2025-06-15,13.0,2.5,70.4,4.3,1010.5,3.6,rain,mild,none,wet,31
2025-06-16,16.1,0.0,38.0,6.2,1009.3,11.2,sunny,mild,none,dry,57
2025-06-17,11.3,0.0,51.3,10.4,1014.1,7.8,fog,mild,none,slippery,54
2025-06-18,9.2,0.0,60.1,5.0,1003.5,6.9,sunny,mild,none,dry,57
2025-06-19,15.0,0.0,56.5,6.1,1014.5,9.4,sunny,mild,none,dry,44
2025-06-20,16.1,0.0,46.3,1.8,1004.9,8.8,sunny,mild,none,dry,50
2025-06-21,15.7,0.0,53.0,1.2,1009.7,13.4,sunny,mild,none,dry,31
2025-06-22,14.7,2.6,70.2,5.4,1003.3,7.8,rain,mild,none,wet,39
