date,temperature,rainfall,humidity,wind_speed,pressure,visibility,weather_condition,severity,travel_disruption,road_condition,traffic_density
2024-08-21,-2.6,0.0,42.8,4.6,998.0,10.3,sunny,mild,none,dry,59
2024-08-22,-0.8,7.9,88.7,2.7,1019.7,6.1,rain,moderate,delay,wet,58
2024-08-23,-6.3,1.0,84.6,8.3,989.9,13.7,storm,mild,none,flooded,48
2024-08-24,-6.2,0.0,66.5,1.4,1007.4,12.6,cloudy,mild,none,dry,27
2024-08-25,-1.9,2.6,77.4,12.1,1002.2,17.2,rain,moderate,delay,wet,20
2024-08-26,-1.5,1.0,98.3,9.8,999.1,10.3,rain,mild,none,wet,34
2024-08-27,-0.5,0.0,57.8,5.0,1010.3,18.4,sunny,mild,none,dry,49
2024-08-28,-9.9,0.0,31.7,4.4,1025.5,9.2,sunny,mild,none,dry,43
2024-08-29,2.9,0.0,49.2,9.6,999.1,9.6,cloudy,mild,none,dry,61
2024-08-30,-10.0,0.0,54.2,2.3,997.8,12.1,cloudy,mild,none,dry,49
2024-08-31,2.4,0.0,33.8,4.4,1013.0,15.6,sunny,mild,none,dry,31
2024-09-01,-6.0,4.2,90.7,1.8,1013.3,2.2,rain,moderate,none,wet,25
2024-09-02,1.0,0.0,53.9,3.1,1002.5,3.6,sunny,mild,none,dry,50
2024-09-03,-2.7,2.3,81.7,7.6,1005.5,1.5,rain,mild,none,wet,39
2024-09-04,-7.3,0.0,37.7,5.5,1014.8,9.5,sunny,mild,none,dry,41
2024-09-05,-3.0,0.9,77.7,18.1,996.1,7.1,storm,moderate,delay,flooded,49
2024-09-06,-2.8,0.0,70.0,10.0,1002.6,15.0,sunny,mild,none,dry,50
2024-09-07,-8.0,0.0,63.5,4.9,1002.8,13.6,sunny,mild,none,dry,30
2024-09-08,0.8,0.0,30.5,7.3,1009.2,13.2,sunny,mild,none,dry,29
2024-09-09,-6.4,0.0,54.0,12.6,1018.9,9.6,sunny,moderate,none,dry,51
2024-09-10,-3.9,2.4,95.0,17.7,992.4,10.7,storm,moderate,delay,flooded,46
2024-09-11,-4.0,0.0,69.8,9.4,1015.9,11.2,sunny,mild,none,dry,56
2024-09-12,0.7,4.6,87.6,6.8,1020.4,9.8,rain,moderate,none,wet,38
2024-09-13,-2.9,6.0,82.1,4.6,1003.8,5.7,rain,moderate,none,wet,42
2024-09-14,-2.3,0.0,67.8,7.7,1007.4,15.2,sunny,mild,none,dry,29
2024-09-15,-7.4,0.0,62.4,6.1,1014.3,13.7,sunny,mild,none,dry,30
2024-09-16,-4.9,0.0,35.9,6.2,1008.1,10.9,cloudy,mild,delay,dry,54
2024-09-17,-8.2,3.6,91.9,14.7,984.8,5.8,storm,moderate,none,flooded,58
2024-09-18,-4.6,0.0,69.6,2.5,1005.0,11.6,cloudy,mild,delay,dry,46
2024-09-19,-8.1,2.0,97.1,3.1,1002.8,7.3,rain,mild,none,wet,46
2024-09-20,-1.5,0.0,36.3,6.4,1009.1,10.4,cloudy,mild,none,dry,49
2024-09-21,1.0,0.0,54.1,5.7,1008.4,10.3,sunny,mild,none,dry,19
2024-09-22,-7.0,0.0,36.6,3.9,1000.5,10.5,sunny,mild,none,dry,31
2024-09-23,1.0,5.1,90.1,22.4,993.6,14.1,storm,moderate,none,flooded,52
2024-09-24,-6.0,0.0,41.1,4.7,1016.9,13.1,cloudy,mild,none,dry,56
2024-09-25,0.3,0.0,60.0,6.5,1023.9,17.0,sunny,mild,none,dry,56
2024-09-26,-3.2,2.5,90.3,11.6,1012.7,13.9,rain,mild,none,wet,55
2024-09-27,-7.3,3.5,95.2,17.6,987.6,8.0,storm,moderate,none,flooded,49
2024-09-28,-6.0,0.0,66.9,3.5,1011.3,9.9,cloudy,mild,delay,dry,38
2024-09-29,-4.8,5.6,70.0,2.7,1013.5,7.9,rain,moderate,none,wet,33
2024-09-30,-3.5,0.0,48.5,4.2,1006.4,6.5,cloudy,mild,none,dry,53
2024-10-01,-3.9,0.0,47.0,2.6,1014.1,7.5,sunny,mild,none,dry,60
2024-10-02,-5.6,0.0,56.4,7.8,1006.1,5.7,sunny,mild,none,dry,55
2024-10-03,-2.5,0.0,43.0,3.7,1015.4,8.3,cloudy,mild,none,dry,49
2024-10-04,-11.4,0.0,31.0,11.2,1009.3,14.0,sunny,mild,none,dry,53
2024-10-05,1.7,2.2,73.7,1.4,1006.9,11.1,rain,mild,none,wet,19
2024-10-06,-3.6,0.0,50.6,3.6,1010.7,12.6,sunny,mild,none,dry,28
2024-10-07,-2.7,0.0,38.0,2.2,1000.4,6.0,cloudy,mild,none,dry,49
2024-10-08,-6.0,0.0,64.8,4.9,1001.4,15.9,sunny,mild,none,dry,57
2024-10-09,-7.9,0.0,42.1,0.8,1009.9,12.9,sunny,mild,none,dry,48
2024-10-10,-2.8,6.7,80.7,13.0,990.4,9.6,storm,moderate,delay,flooded,53
2024-10-11,1.8,0.0,34.2,10.4,1000.7,8.5,sunny,mild,none,dry,48
2024-10-12,-3.0,0.0,47.7,8.9,1016.0,9.9,cloudy,mild,none,dry,26
2024-10-13,-6.8,0.0,31.8,8.9,1005.6,8.6,sunny,mild,none,dry,29
2024-10-14,-0.7,5.8,82.3,7.0,984.4,11.1,storm,moderate,none,flooded,45
2024-10-15,-1.7,0.0,36.8,8.5,1012.7,11.9,cloudy,mild,none,dry,45
2024-10-16,-9.8,0.0,44.5,5.6,1015.5,12.3,sunny,mild,none,dry,41
2024-10-17,-3.5,0.0,41.2,11.5,1007.0,10.4,cloudy,mild,none,dry,54
2024-10-18,-5.4,5.6,87.9,15.9,989.6,5.8,storm,moderate,delay,flooded,50
2024-10-19,-1.8,0.0,38.0,7.8,1014.5,12.0,sunny,mild,none,dry,35
2024-10-20,-7.2,0.0,63.5,8.8,1004.0,12.0,sunny,mild,none,dry,22
2024-10-21,-1.1,7.2,87.1,11.2,1016.5,4.3,rain,moderate,none,wet,54
2024-10-22,2.3,0.0,57.1,3.5,1006.1,9.5,cloudy,mild,none,dry,60
2024-10-23,0.8,0.0,46.4,8.9,1007.5,5.8,cloudy,mild,none,dry,50
2024-10-24,-5.0,2.6,78.1,2.3,1008.0,11.5,rain,mild,delay,wet,49
2024-10-25,-0.7,0.0,43.5,5.0,1013.1,9.7,cloudy,mild,none,dry,45
2024-10-26,-8.2,3.3,87.1,5.4,1008.3,2.4,rain,mild,none,wet,33
2024-10-27,-7.9,0.5,74.3,4.3,1015.9,9.0,rain,mild,none,wet,34
2024-10-28,-3.8,0.0,47.7,9.9,1011.8,10.2,cloudy,mild,delay,dry,38
2024-10-29,0.6,0.0,45.6,14.8,1011.7,6.2,sunny,moderate,delay,dry,56
2024-10-30,-1.7,1.4,77.3,8.0,1018.6,9.6,rain,mild,none,wet,53
2024-10-31,-6.7,0.0,30.0,4.0,1008.2,11.5,cloudy,mild,none,dry,54
2024-11-01,-8.2,4.3,89.3,7.7,1012.5,7.5,rain,moderate,none,wet,46
2024-11-02,1.3,3.7,93.9,11.8,1012.9,5.6,rain,mild,none,wet,28
2024-11-03,-3.1,0.0,45.1,5.7,1004.9,8.5,cloudy,mild,none,dry,35
2024-11-04,-2.8,1.4,72.8,1.4,1006.1,7.0,rain,mild,none,wet,64
2024-11-05,-3.6,0.6,79.5,4.8,1004.8,6.1,rain,mild,none,wet,36
2024-11-06,1.0,0.0,45.1,11.6,1004.0,12.4,sunny,mild,none,dry,46
2024-11-07,-1.8,2.6,86.9,5.9,1004.3,5.6,rain,mild,none,wet,59
2024-11-08,0.4,0.4,87.7,2.6,1002.8,10.2,rain,mild,none,wet,57
2024-11-09,1.3,5.4,91.3,2.8,1001.3,4.6,rain,moderate,delay,wet,25
2024-11-10,-5.2,0.0,40.1,9.8,1018.9,10.1,cloudy,mild,none,dry,24
2024-11-11,-0.6,8.0,73.2,4.5,1002.1,6.5,rain,moderate,delay,wet,55
2024-11-12,-3.1,0.0,31.1,5.0,1008.2,12.4,cloudy,mild,none,dry,49
2024-11-13,0.9,4.7,70.9,7.1,1012.4,9.3,rain,moderate,none,wet,54
2024-11-14,-2.2,1.3,84.3,5.9,1002.2,14.0,rain,mild,none,wet,59
2024-11-15,-3.8,0.0,38.2,7.6,1009.9,7.9,cloudy,mild,none,dry,49
2024-11-16,-0.6,0.0,47.3,8.9,1009.0,14.4,fog,mild,none,slippery,29
2024-11-17,-4.0,0.0,68.7,5.6,1011.1,12.2,sunny,mild,none,dry,32
2024-11-18,1.9,0.9,85.9,4.0,1011.1,8.7,rain,mild,none,wet,49
2024-11-19,1.0,0.0,61.6,5.4,1005.6,10.8,sunny,mild,none,dry,48
2024-11-20,-3.0,0.0,53.0,3.6,1008.1,11.6,sunny,mild,none,dry,59
2024-11-21,-7.4,0.0,43.3,13.5,1006.0,10.6,cloudy,moderate,none,dry,56
2024-11-22,4.3,0.0,50.0,12.4,1009.2,10.4,cloudy,moderate,delay,dry,43
2024-11-23,3.2,1.5,83.6,4.6,999.4,10.4,rain,mild,none,wet,23
2024-11-24,5.7,1.8,73.9,4.3,1008.2,10.2,rain,mild,none,wet,26
2024-11-25,-2.4,0.7,82.5,7.2,1007.0,11.3,rain,mild,none,wet,59
2024-11-26,-1.1,0.0,34.6,7.4,1007.3,15.5,fog,mild,none,slippery,53
2024-11-27,2.6,0.0,40.8,10.7,1009.6,8.8,cloudy,mild,none,dry,45
2024-11-28,-2.6,2.2,98.7,7.2,1011.2,11.7,rain,mild,none,wet,50
2024-11-29,4.7,3.1,99.3,3.2,1004.4,8.5,rain,mild,none,wet,46
2024-11-30,3.0,5.8,89.6,3.2,1010.9,10.1,rain,moderate,none,wet,40
2024-12-01,6.2,0.0,47.0,5.4,1008.8,6.5,cloudy,mild,none,dry,29
2024-12-02,5.2,0.0,52.3,0.9,1011.2,10.6,sunny,mild,none,dry,60
2024-12-03,7.7,0.0,57.0,6.6,1012.8,13.3,sunny,mild,none,dry,57
2024-12-04,0.4,10.4,72.0,21.3,997.0,6.3,storm,moderate,delay,flooded,53
2024-12-05,6.2,0.0,47.9,10.6,1010.4,7.9,sunny,mild,none,dry,45
2024-12-06,-0.5,2.2,93.1,3.9,1004.9,8.1,rain,mild,none,wet,49
2024-12-07,5.3,0.0,56.8,5.9,1014.1,9.4,cloudy,mild,none,dry,30
2024-12-08,1.6,0.0,64.4,7.8,1019.1,9.5,sunny,mild,none,dry,26
2024-12-09,1.1,0.0,66.4,5.2,1016.0,10.0,sunny,mild,none,dry,45
2024-12-10,1.6,5.4,78.7,5.1,1012.7,8.9,rain,moderate,delay,wet,52
2024-12-11,0.3,0.0,51.4,3.9,1007.3,3.8,sunny,mild,none,dry,43
2024-12-12,0.1,0.0,53.4,3.6,1005.8,3.7,cloudy,mild,none,dry,42
2024-12-13,4.3,0.0,52.2,5.8,1009.6,15.3,sunny,mild,none,dry,41
2024-12-14,7.4,1.6,74.3,17.5,987.9,10.4,storm,moderate,none,flooded,31
2024-12-15,2.6,2.6,70.4,3.9,1003.5,16.0,rain,mild,delay,wet,31
2024-12-16,7.7,0.0,63.1,11.4,1004.4,7.7,sunny,mild,none,dry,55
2024-12-17,4.8,6.2,96.7,5.2,1010.4,10.5,rain,moderate,delay,wet,60
2024-12-18,5.3,1.0,82.1,7.9,1007.0,5.9,rain,mild,none,wet,42
2024-12-19,7.7,3.2,72.7,2.0,1018.5,13.0,rain,mild,none,wet,49
2024-12-20,3.9,0.0,34.9,2.3,1010.1,10.7,sunny,mild,none,dry,59
2024-12-21,5.2,2.4,97.0,6.0,1010.0,10.1,rain,mild,none,wet,23
2024-12-22,6.5,4.5,73.8,12.0,1001.7,5.7,rain,moderate,none,wet,37
2024-12-23,11.7,0.0,48.9,6.4,1018.8,9.9,sunny,mild,none,dry,60
2024-12-24,2.4,1.0,73.8,5.9,1017.9,9.1,rain,mild,none,wet,54
2024-12-25,8.0,0.0,63.8,5.0,1008.4,13.9,cloudy,mild,none,dry,47
2024-12-26,5.1,6.7,77.9,14.1,983.3,3.7,storm,moderate,delay,flooded,50
2024-12-27,4.0,5.7,95.6,6.5,1010.8,8.6,rain,moderate,none,wet,53
2024-12-28,8.5,2.2,73.7,5.7,1009.8,14.6,rain,mild,none,wet,32
2024-12-29,13.2,0.0,52.6,5.2,1003.4,13.9,fog,mild,none,slippery,33
2024-12-30,6.6,0.0,53.4,3.4,1002.6,8.5,sunny,mild,none,dry,54
2024-12-31,10.1,0.0,34.0,4.3,1013.8,8.4,fog,mild,none,slippery,46
2025-01-01,12.4,2.8,88.2,8.3,1017.3,12.6,rain,mild,none,wet,55
2025-01-02,17.2,0.0,47.8,9.3,996.4,12.9,sunny,mild,none,dry,58
2025-01-03,18.5,0.0,36.6,6.6,1003.2,8.4,sunny,mild,none,dry,52
2025-01-04,6.3,1.5,95.9,4.9,1009.0,10.6,rain,mild,none,wet,26
2025-01-05,11.3,3.1,89.3,4.4,1011.6,11.6,rain,mild,none,wet,26
2025-01-06,11.6,0.0,53.7,7.3,1008.7,11.5,sunny,mild,none,dry,52
2025-01-07,16.6,0.4,80.0,7.1,1013.1,12.0,rain,mild,none,wet,51
2025-01-08,15.8,0.0,67.7,4.8,1011.7,13.7,sunny,mild,none,dry,47
2025-01-09,12.5,6.1,88.9,5.3,1003.6,3.9,rain,moderate,delay,wet,50
2025-01-10,11.9,3.0,71.2,9.1,1003.7,11.1,rain,mild,none,wet,50
2025-01-11,16.1,0.0,69.9,2.4,999.9,4.4,cloudy,mild,none,dry,36
2025-01-12,10.3,0.0,63.8,2.4,1005.8,12.1,sunny,mild,none,dry,29
2025-01-13,13.4,5.2,71.2,6.2,1013.6,2.1,rain,moderate,delay,wet,59
2025-01-14,12.0,8.2,77.6,5.5,1007.5,5.9,rain,moderate,none,wet,60
2025-01-15,6.9,0.0,61.4,8.1,1011.5,12.4,sunny,mild,none,dry,49
2025-01-16,16.9,0.0,35.5,4.4,1011.4,9.8,sunny,mild,none,dry,49
2025-01-17,14.7,0.0,41.6,10.0,1019.5,13.6,cloudy,mild,none,dry,55
2025-01-18,8.9,2.1,85.8,33.9,993.2,2.8,storm,severe,delay,flooded,30
2025-01-19,21.2,0.0,64.5,11.7,1009.6,13.0,cloudy,mild,none,dry,28
2025-01-20,19.8,0.0,39.8,12.1,1013.8,10.4,sunny,moderate,delay,dry,51
2025-01-21,20.3,0.9,85.3,12.6,1018.5,7.8,rain,moderate,none,wet,48
2025-01-22,20.2,0.0,49.9,6.2,1009.9,6.6,sunny,mild,none,dry,63
2025-01-23,18.2,0.0,60.8,7.1,1009.0,11.2,cloudy,mild,none,dry,42
2025-01-24,15.7,2.9,93.9,3.6,1008.2,8.2,rain,mild,none,wet,48
2025-01-25,16.3,0.0,58.8,7.7,1013.6,15.5,fog,mild,none,slippery,32
2025-01-26,16.5,0.0,61.7,7.5,1005.9,12.5,fog,mild,none,slippery,28
2025-01-27,17.2,6.1,97.8,10.6,1022.1,9.6,rain,moderate,none,wet,55
2025-01-28,16.3,9.9,73.0,1.0,1008.3,11.0,rain,moderate,none,wet,54
2025-01-29,17.1,0.0,66.6,5.8,995.2,8.1,sunny,mild,none,dry,44
2025-01-30,14.0,0.0,61.0,3.0,1006.2,9.6,cloudy,mild,none,dry,53
2025-01-31,14.4,1.8,85.7,4.3,1007.7,5.8,rain,mild,none,wet,46
2025-02-01,22.5,0.0,33.2,1.1,1013.2,9.6,cloudy,mild,none,dry,36
2025-02-02,17.0,0.0,50.5,3.5,1016.1,15.3,cloudy,mild,delay,dry,38
2025-02-03,25.1,0.0,33.9,11.9,1009.8,4.8,cloudy,mild,none,dry,55
2025-02-04,17.1,1.3,91.2,4.6,1014.3,3.1,rain,mild,none,wet,57
2025-02-05,16.1,0.0,54.6,10.3,1013.4,6.2,fog,mild,none,slippery,43
2025-02-06,18.1,0.0,60.6,7.6,1018.6,8.6,sunny,mild,none,dry,46
2025-02-07,22.7,0.0,32.3,8.4,1010.7,11.1,cloudy,mild,none,dry,47
2025-02-08,22.0,4.9,90.6,27.8,992.3,11.4,storm,severe,delay,flooded,24
2025-02-09,19.8,0.0,62.2,6.1,1011.9,14.1,cloudy,mild,none,dry,20
2025-02-10,22.7,0.0,30.5,4.2,1008.8,12.0,sunny,mild,none,dry,45
2025-02-11,14.8,0.0,69.9,12.1,1013.9,7.3,sunny,moderate,none,dry,50
2025-02-12,21.7,0.0,36.7,4.2,1001.2,5.7,cloudy,mild,none,dry,50
2025-02-13,18.8,0.0,34.4,8.3,1006.1,9.8,cloudy,mild,none,dry,50
2025-02-14,27.1,0.0,68.0,5.0,1016.5,7.8,cloudy,mild,none,dry,43
2025-02-15,23.5,6.8,91.5,0.2,1005.3,4.7,rain,moderate,delay,wet,34
2025-02-16,16.8,1.3,77.7,9.8,1011.8,12.2,rain,mild,none,wet,27
2025-02-17,20.1,8.2,97.3,11.3,1009.7,1.0,rain,moderate,delay,wet,54
2025-02-18,21.8,2.5,78.7,2.4,1013.1,12.4,rain,mild,none,wet,53
2025-02-19,22.8,3.4,75.4,13.1,978.6,6.8,storm,moderate,delay,flooded,48
2025-02-20,27.9,4.5,83.9,4.8,1018.3,8.4,rain,moderate,none,wet,42
2025-02-21,19.4,0.0,57.9,2.0,1004.1,11.4,sunny,mild,none,dry,51
2025-02-22,22.4,4.6,96.7,5.5,1009.1,9.4,rain,moderate,delay,wet,29
2025-02-23,18.3,0.0,43.9,4.6,1011.9,3.9,sunny,mild,none,dry,43
2025-02-24,21.0,0.0,55.5,8.0,1015.3,11.4,sunny,mild,none,dry,54
2025-02-25,22.9,0.0,45.2,6.1,1007.7,13.5,cloudy,mild,none,dry,58
2025-02-26,17.9,3.0,92.3,22.5,987.4,9.6,storm,moderate,none,flooded,57
2025-02-27,17.4,0.0,61.6,4.6,1004.6,10.1,cloudy,mild,none,dry,45
2025-02-28,19.1,0.0,30.8,5.0,1006.3,8.2,sunny,mild,none,dry,56
2025-03-01,24.4,0.0,59.5,3.4,1004.8,12.5,fog,mild,none,slippery,34
2025-03-02,22.5,0.0,45.5,8.1,1006.6,12.9,cloudy,mild,none,dry,28
2025-03-03,18.1,0.0,56.6,2.3,1005.5,8.1,fog,mild,none,slippery,49
2025-03-04,17.2,0.0,45.1,2.6,1010.1,13.3,cloudy,mild,none,dry,43
2025-03-05,25.4,3.6,75.9,11.9,1002.3,11.5,rain,mild,none,wet,45
2025-03-06,25.0,5.5,90.9,5.5,1005.2,3.9,rain,moderate,none,wet,37
2025-03-07,22.5,3.9,78.9,4.1,1016.5,11.3,rain,mild,delay,wet,49
2025-03-08,22.6,0.0,52.1,5.2,1013.8,7.5,cloudy,mild,none,dry,35
2025-03-09,22.1,0.0,30.1,3.0,1015.6,3.8,cloudy,mild,none,dry,37
2025-03-10,21.9,0.8,91.6,3.0,1010.0,9.0,rain,mild,none,wet,55
2025-03-11,28.6,0.0,38.2,9.2,1008.8,9.4,sunny,mild,none,dry,49
2025-03-12,28.9,0.0,42.5,1.0,1014.5,6.6,cloudy,mild,none,dry,46
2025-03-13,26.8,0.0,34.3,4.6,1017.9,9.9,sunny,mild,none,dry,43
2025-03-14,26.0,0.0,69.4,8.4,1003.9,11.6,sunny,mild,none,dry,48
2025-03-15,22.4,0.0,69.8,6.1,1018.2,5.7,sunny,mild,none,dry,31
2025-03-16,23.2,3.3,70.4,6.0,1010.5,3.1,rain,mild,none,wet,40
2025-03-17,23.4,0.0,52.4,7.4,1008.6,12.0,cloudy,mild,delay,dry,51
2025-03-18,27.0,0.0,61.1,3.8,1010.3,10.4,cloudy,mild,none,dry,47
2025-03-19,27.0,0.0,49.8,3.3,1015.7,9.6,cloudy,mild,none,dry,53
2025-03-20,29.0,0.0,69.8,2.9,1008.5,11.3,cloudy,mild,none,dry,45
2025-03-21,23.6,6.7,89.4,5.9,1015.4,7.3,rain,moderate,delay,wet,38
2025-03-22,25.0,7.5,90.8,9.0,1007.3,3.8,rain,moderate,delay,wet,26
2025-03-23,29.1,0.0,46.9,6.3,1005.9,4.1,fog,mild,none,slippery,35
2025-03-24,27.7,6.5,90.4,7.9,1014.7,6.6,rain,moderate,none,wet,51
2025-03-25,24.2,1.4,76.4,2.5,1021.0,9.1,rain,mild,none,wet,59
2025-03-26,23.6,0.0,33.7,6.1,1006.7,9.0,sunny,mild,none,dry,59
2025-03-27,21.1,0.0,43.2,3.8,1014.8,10.3,sunny,mild,none,dry,54
2025-03-28,19.7,7.8,77.0,7.3,1006.0,10.7,rain,moderate,delay,wet,51
2025-03-29,30.7,0.0,34.4,7.8,1007.1,11.2,sunny,mild,delay,dry,43
2025-03-30,24.8,0.0,68.0,9.3,1003.2,5.8,cloudy,mild,none,dry,31
2025-03-31,28.9,2.8,94.6,16.0,996.6,4.6,storm,moderate,none,flooded,46
2025-04-01,23.5,0.0,64.6,5.6,1010.4,9.2,cloudy,mild,none,dry,60
2025-04-02,25.1,0.0,30.3,0.8,999.5,8.9,sunny,mild,none,dry,42
2025-04-03,24.3,0.0,56.9,7.2,1003.7,13.9,cloudy,mild,none,dry,51
2025-04-04,23.8,0.0,60.6,6.3,1007.5,6.0,sunny,mild,none,dry,49
2025-04-05,26.8,0.0,49.1,6.0,1017.5,9.1,cloudy,mild,none,dry,26
2025-04-06,23.3,0.0,57.2,7.2,1007.9,10.1,cloudy,mild,delay,dry,35
2025-04-07,29.9,1.6,99.4,1.7,1006.7,13.3,rain,mild,none,wet,50
2025-04-08,31.2,0.0,46.7,7.9,1006.1,12.2,sunny,mild,none,dry,47
2025-04-09,28.9,0.0,39.6,7.9,1001.2,10.6,sunny,mild,none,dry,44
2025-04-10,25.0,0.0,36.7,4.3,1009.6,15.7,sunny,mild,none,dry,39
2025-04-11,25.8,5.1,84.8,9.2,1011.6,10.8,rain,moderate,delay,wet,53
2025-04-12,25.7,1.6,71.0,18.0,994.0,9.0,storm,moderate,none,flooded,32
2025-04-13,28.2,0.0,65.5,4.9,1010.3,7.6,sunny,mild,none,dry,29
2025-04-14,21.8,3.9,81.7,5.6,1016.2,2.6,rain,mild,none,wet,49
2025-04-15,21.7,1.8,82.8,8.4,1007.1,13.3,rain,mild,none,wet,49
2025-04-16,26.9,7.5,74.1,3.0,1009.9,1.9,rain,moderate,none,wet,60
2025-04-17,27.3,0.0,60.5,7.9,1006.9,7.9,cloudy,mild,none,dry,46
2025-04-18,22.8,4.7,99.3,7.0,1006.1,6.6,rain,moderate,delay,wet,61
2025-04-19,25.6,0.0,57.2,2.2,1000.4,15.4,cloudy,mild,none,dry,26
2025-04-20,25.4,8.5,80.0,8.5,1009.4,4.2,rain,moderate,delay,wet,25
2025-04-21,26.5,5.3,85.0,6.6,1009.3,10.8,rain,moderate,delay,wet,48
2025-04-22,27.5,0.0,47.3,4.9,1009.8,12.5,cloudy,mild,none,dry,47
2025-04-23,26.0,0.0,34.4,9.3,1009.0,9.5,sunny,mild,none,dry,41
2025-04-24,21.1,2.9,80.8,10.1,1020.1,11.2,rain,mild,delay,wet,35
2025-04-25,20.9,0.0,38.9,5.6,1005.5,11.8,cloudy,mild,none,dry,67
2025-04-26,19.3,2.3,91.4,10.0,1005.9,9.3,rain,mild,none,wet,24
2025-04-27,26.3,2.4,74.3,6.4,1012.8,9.6,rain,mild,none,wet,30
2025-04-28,31.5,0.0,34.3,7.6,1007.9,9.2,sunny,mild,none,dry,47
2025-04-29,27.1,0.0,65.5,10.2,1007.6,13.4,cloudy,mild,none,dry,47
2025-04-30,23.5,0.0,37.1,5.8,1010.0,14.1,cloudy,mild,none,dry,54
2025-05-01,23.2,0.0,37.8,10.5,1010.5,13.0,cloudy,mild,none,dry,50
2025-05-02,19.1,0.0,36.4,4.0,1009.8,8.6,cloudy,mild,none,dry,42
2025-05-03,20.7,0.0,41.5,3.6,1007.5,10.7,sunny,mild,none,dry,24
2025-05-04,26.0,0.0,42.9,9.5,1006.6,9.2,sunny,mild,none,dry,29
2025-05-05,23.3,3.5,95.6,8.4,1006.2,12.9,rain,mild,none,wet,57
2025-05-06,22.5,2.4,99.2,6.0,1004.5,3.1,rain,mild,none,wet,57
2025-05-07,23.3,0.0,58.6,2.6,1012.0,4.7,sunny,mild,none,dry,47
2025-05-08,20.4,0.0,39.8,8.5,1002.6,13.2,sunny,mild,none,dry,44
2025-05-09,22.3,0.0,41.9,6.6,1003.7,13.1,sunny,mild,none,dry,50
2025-05-10,19.9,0.4,84.8,20.4,993.1,12.2,storm,moderate,delay,flooded,33
2025-05-11,28.2,0.0,47.3,10.1,1017.3,8.6,cloudy,mild,none,dry,38
2025-05-12,21.8,0.0,43.2,5.2,1007.0,10.4,sunny,mild,none,dry,52
2025-05-13,18.7,0.0,46.4,10.7,1005.9,8.5,sunny,mild,none,dry,52
2025-05-14,18.2,0.0,42.4,9.8,1010.1,12.4,sunny,mild,delay,dry,52
2025-05-15,22.3,0.0,44.2,4.2,1010.7,9.5,sunny,mild,delay,dry,49
2025-05-16,19.2,0.0,62.1,10.5,1008.9,11.1,cloudy,mild,none,dry,45
2025-05-17,19.1,0.0,54.4,6.2,1009.7,7.3,sunny,mild,none,dry,28
2025-05-18,21.5,0.0,51.5,10.0,1012.8,8.2,sunny,mild,none,dry,30
2025-05-19,21.4,0.0,36.9,2.7,1003.2,7.2,cloudy,mild,delay,dry,58
2025-05-20,24.9,4.4,80.9,4.7,1009.7,9.5,rain,moderate,delay,wet,55
2025-05-21,19.6,0.0,38.6,11.9,1014.8,11.3,cloudy,mild,none,dry,51
2025-05-22,20.2,0.0,51.6,5.3,1020.3,4.9,sunny,mild,none,dry,60
2025-05-23,21.9,0.0,66.4,2.3,1004.9,8.1,sunny,mild,none,dry,52
2025-05-24,17.4,2.3,72.1,5.5,1018.3,6.9,rain,mild,none,wet,30
2025-05-25,21.2,1.1,87.7,2.2,1009.0,11.5,rain,mild,none,wet,22
2025-05-26,25.4,5.8,96.6,5.9,1004.4,4.5,rain,moderate,none,wet,49
2025-05-27,23.4,0.0,64.1,4.7,1013.0,14.2,sunny,mild,none,dry,56
2025-05-28,19.8,2.1,83.5,6.1,1015.0,9.6,rain,mild,none,wet,49
2025-05-29,21.6,0.0,36.2,7.2,1020.5,6.7,cloudy,mild,none,dry,54
2025-05-30,19.5,0.0,39.1,7.7,1012.7,13.6,cloudy,mild,none,dry,50
2025-05-31,16.0,0.0,38.6,3.3,1018.9,12.3,sunny,mild,delay,dry,30
2025-06-01,19.5,0.0,33.4,7.9,1005.4,13.9,cloudy,mild,none,dry,36
2025-06-02,12.1,1.3,80.5,2.2,1008.7,7.8,rain,mild,none,wet,56
2025-06-03,15.6,0.0,58.2,9.4,1011.6,12.8,cloudy,mild,none,dry,48
2025-06-04,17.4,4.4,97.7,1.1,1006.3,8.0,rain,moderate,none,wet,40
2025-06-05,20.1,3.5,84.3,7.2,1012.4,8.0,rain,mild,none,wet,45
2025-06-06,19.9,0.0,65.6,6.6,998.2,10.1,cloudy,mild,none,dry,45
2025-06-07,16.9,0.0,68.0,6.8,1008.5,7.7,cloudy,mild,none,dry,46
2025-06-08,15.0,0.0,44.7,6.0,1010.9,8.1,cloudy,mild,none,dry,39
2025-06-09,12.9,0.0,45.0,11.5,1010.5,9.4,cloudy,mild,none,dry,54
2025-06-10,13.2,7.8,76.5,1.8,1002.1,4.9,rain,moderate,delay,wet,52
2025-06-11,12.9,0.0,46.5,6.8,997.5,7.7,cloudy,mild,none,dry,59
2025-06-12,10.4,5.6,79.7,6.7,1012.7,5.8,rain,moderate,delay,wet,52
2025-06-13,11.0,0.0,47.3,8.6,1007.3,10.1,cloudy,mild,none,dry,46
2025-06-14,13.9,0.0,67.2,1.7,1012.5,8.2,sunny,mild,none,dry,37
2025-06-15,15.7,0.0,42.6,9.7,1019.0,4.6,sunny,mild,none,dry,24
2025-06-16,22.6,0.0,37.8,7.2,1012.8,9.6,sunny,mild,none,dry,55
